Country,ISO2,ISO3,Counterpart Country,Counterpart ISO2,Counterpart ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Trade Flow,Scale,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United States,US,USA,"China, P.R.: Macao",MO,MAC,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,6920348.0,4589836.0,3794115.0,5909995.0,4146968.0,676374.0,438492.0,678749.0,826813.0,573247.0,1518834.0,1060393.0,1380649.0,2065799.0,1694856.0,1842926.0,2014235.0,2231395.0,1912602.0,2265313.0,2010887.0,2823112.0,1880554.0,1298760.0,1679544.0,1028463.0,822015.0,756047.0,1008511.0
United States,US,USA,"China, P.R.: Macao",MO,MAC,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,0.359979861111111,0.0574122740005093,0.0327184002387703,0.0529775991258195,0.0632071707056035,0.0400787946584633,0.096501302496982,0.0803084671311724,0.107060251240695,0.180624202150914,0.177045440300846,0.749156910569106,1.36836616847826,1.97315099115954,2.0146544416195,2.39470499334089,2.70316149611714,2.30685195773688,1.57558636982405,1.3604459668333,1.64204371178896,0.990324504087395,0.80947012343623,0.510647927899266,0.622566384606737
United States,US,USA,"China, P.R.: Macao",MO,MAC,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,11752963.0,7282595.0,9147888.0,12964882.0,10553627.0,6270750.0,8552379.0,5512169.0,14573382.0,6633058.0,9924980.0,6816808.0,13265130.0,12144699.0,12964026.0,10945501.0,6924494.0,9611729.0,12161810.0,8892853.0,12269619.0,14698999.0,11334390.0,19000147.0,16505484.0,13343612.0,19711862.0,7579073.0,8200101.0
United States,US,USA,"China, P.R.: Macao",MO,MAC,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-2087733.0,-1897077.0,1559658.0,1144892.0,2259691.0,4918002.0,7675395.0,4154671.0,12919756.0,5486564.0,6887312.0,4696022.0,10503832.0,8013101.0,9574314.0,7259649.0,2896024.0,5148939.0,8336606.0,4362227.0,8247845.0,9052775.0,7573282.0,16402627.0,13146396.0,11286686.0,18067832.0,6066979.0,6183079.0
United States,US,USA,"China, P.R.: Mainland",CN,CHN,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,574355993.0,844538343.0,958985768.0,1140842025.0,993934566.0,988664188.0,1091971603.0,1468737519.0,1463628424.0,1838282216.0,2839154858.0,2793133568.0,3213702553.0,3360434781.0,3617975641.0,3698822599.0,4518089690.0,5050165426.0,5289708947.0,5493565925.0,5839915806.0,5578664203.0,5708607281.0,7948969744.0,8086262780.0,8331399580.0,7248934631.0,7320689259.0,6663705006.0
United States,US,USA,"China, P.R.: Mainland",CN,CHN,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,6.97106582970964,7.63824738094502,6.8403415436271,7.63579493004903,6.63695794165794,6.46861099635801,8.17705382333458,6.67627601603377,5.81939474322758,5.15100735303134,5.06315076339617,5.31623346987467,4.91747201461063,4.8502607815301,4.78634720655871,4.51323864012678,4.72196021151431,4.8014834910823,4.9307719522676,6.09726043233491,6.71943409090297,7.81360930649388,5.81549998946091,4.83398323289192,4.32674196930568
United States,US,USA,"China, P.R.: Mainland",CN,CHN,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,281992162.0,318208856.0,447471377.0,667776084.0,798992898.0,1110319029.0,1498136304.0,2010577468.0,2385374727.0,3131238097.0,4628386942.0,5624045780.0,6922838621.0,9029626963.0,9745828659.0,8154716417.0,11009666314.0,14232392552.0,14715631458.0,14092478565.0,16209469109.0,17451044760.0,17480089754.0,19966092289.0,21817865145.0,19286599706.0,19467173413.0,24348974393.0,27466648864.0
United States,US,USA,"China, P.R.: Mainland",CN,CHN,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,1.06377500758895,1.28389376230045,1.41047925004731,1.83796330614051,1.78692604636738,1.91800088389167,2.1984891837485,2.16444481134,2.26393700104255,2.65485358833133,2.73514221642467,2.63431225164162,2.87471485384857,3.56369998365657,3.45746515095767,3.19967756222211,3.47280436791974,3.62144457349163,3.7769228039459,3.94901269669643,4.04406423075289,4.26464996579802,4.47059756510857,4.82219617446553,5.12144058528869
United States,US,USA,"China, P.R.: Mainland",CN,CHN,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,856348155.0,1162747199.0,1406457145.0,1808618109.0,1792927464.0,2098983217.0,2590107907.0,3479314987.0,3849003151.0,4969520313.0,7467541800.0,8417179348.0,10136541174.0,12390061744.0,13363804300.0,11853539016.0,15527756004.0,19282557978.0,20005340405.0,19586044490.0,22049384915.0,23029708963.0,23188697035.0,27915062033.0,29904127925.0,27617999286.0,26716108044.0,31669663652.0,34130353870.0
United States,US,USA,"China, P.R.: Mainland",CN,CHN,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,292363831.0,526329487.0,511514391.0,473065941.0,194941668.0,-121654841.0,-406164701.0,-541839949.0,-921746303.0,-1292955881.0,-1789232084.0,-2830912212.0,-3709136068.0,-5669192182.0,-6127853018.0,-4455893818.0,-6491576624.0,-9182227126.0,-9425922511.0,-8598912640.0,-10369553303.0,-11872380557.0,-11771482473.0,-12017122545.0,-13731602365.0,-10955200126.0,-12218238782.0,-17028285134.0,-20802943858.0
United States,US,USA,Christmas Island,CX,CXQ,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,159134.0,16088.0,71793.0,206583.0,,5000.0,92580.0,150678.0,312642.0,161381.0,68440.0,135716.0,159344.0,30936.0,80024.0,,134987.0,2643.0,25525.0,42924.0,10933.0,7520.0,16429.0,54920.0,340575.0,44207.0,61578.0
United States,US,USA,Christmas Island,CX,CXQ,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,7062.0,,,10095.0,,2264.0,,5189.0,15874.0,,19187.0,25787.0,39888.0,10447.0,6995.0,120885.0,122526.0,18467.0,63340.0,29327.0,137674.0,119591.0,2655.0,61872.0,,20556.0,32386.0,20714.0
United States,US,USA,Christmas Island,CX,CXQ,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,81888.0,,,,97769.0,166552.0,,180568.0,94227.0,175604.0,169791.0,37931.0,200909.0,,153454.0,65983.0,54852.0,180598.0,130524.0,10175.0,78301.0,,361131.0,76593.0,82292.0
United States,US,USA,Christmas Island,CX,CXQ,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,61698.0,,,,87391.0,134804.0,,142194.0,42653.0,95828.0,148897.0,23941.0,-40861.0,,116520.0,-60697.0,-3802.0,-94750.0,-108658.0,4865.0,-45443.0,,320019.0,11821.0,40864.0
